tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
-2.1164,5.6697,6.0519,0.94,5.7422,0.88615,5.7393,0.82762,0.1877,0.32453,0.11041,-0.095
-2.2492,5.5481,5.9867,0.76,5.7495,0.92496,5.7469,0.85619,0.17842,0.35862,0.088183,-0.09
-2.1944,5.8288,6.2282,0.76,5.7764,0.9393,5.7729,0.86857,0.20424,0.36642,-0.079745,0.055
-2.0839,5.4418,5.8272,0.87,5.7886,0.95582,5.7847,0.88,0.21529,0.38231,-0.2352,0.055
-1.9218,5.4276,5.7578,0.87,5.8039,0.97504,5.7998,0.90333,0.22147,0.37606,-0.03253,0.135
-1.7276,5.497,5.7621,1.14,5.8139,0.9971,5.81,0.93333,0.21952,0.3595,-0.018976,0.095
-1.579,5.4976,5.7199,1.06,5.8124,1.0204,5.8085,0.97095,0.21965,0.32156,-0.029984,-0.05
-1.5224,5.4951,5.7021,1.04,5.8246,1.0425,5.8208,1.021,0.21443,0.21587,0.011812,0.05
-1.6926,5.4884,5.7435,1.16,5.8673,1.0565,5.8634,1.0386,0.22036,0.19848,-0.022294,0.02
-1.7756,5.3717,5.6576,1.08,5.897,1.0568,5.8933,1.039,0.21384,0.19791,-0.052083,-0.06
-1.7621,5.357,5.6393,1.04,5.9115,1.0532,5.9077,1.0348,0.21502,0.20089,-0.024102,0.225
-1.6558,5.3594,5.6094,1.53,5.9109,1.0395,5.9072,1.0152,0.21463,0.22857,0.2873,0.085
-1.9794,5.8902,6.2139,1.21,5.9017,1.0362,5.898,1.0105,0.21517,0.23511,0.24013,-0.02
-1.856,5.7999,6.0896,1.49,5.88,1.0428,5.8767,1.0186,0.20265,0.22889,-0.088939,-0.085
-2.3044,5.5788,6.036,1.04,5.8932,1.0506,5.8897,1.0271,0.20807,0.22641,-0.10923,-0.225
-2.2547,5.421,5.8711,1.04,5.8999,1.071,5.8965,1.0471,0.20587,0.23035,-0.13052,-0.01
-2.2738,5.3085,5.775,1.02,5.9076,1.0621,5.9043,1.0381,0.20361,0.23025,-0.0070599,-0.03
-2.0249,5.4959,5.857,0.98,5.902,1.0563,5.8984,1.0319,0.21087,0.23138,0.27152,0
-2.3197,5.8768,6.318,1.02,5.9046,1.0568,5.9011,1.0324,0.20857,0.23141,0.14528,-0.08
-2.4721,5.6286,6.1476,0.82,5.9122,1.0578,5.9088,1.0333,0.20543,0.232,-0.12471,-0.08
-2.7289,5.4204,6.0686,0.86,5.9094,1.0667,5.9059,1.0414,0.20946,0.23663,-0.053908,-0.145
-2.955,5.2675,6.0398,0.53,5.9066,1.0721,5.9029,1.0467,0.21393,0.23781,-0.13713,-0.1
-2.721,5.1157,5.7944,0.66,5.9123,1.0447,5.9089,1.0243,0.20692,0.21061,-0.13005,0.2
-2.9612,4.9634,5.7797,0.93,5.8974,1.0442,5.8943,1.0238,0.19479,0.21018,0.15358,0.195
-3.1043,5.2528,6.1015,1.05,5.9069,1.0141,5.9034,0.99857,0.20832,0.18123,0.060465,0.18
-3.2678,4.9131,5.9006,1.29,5.9178,1.0117,5.9139,0.99619,0.22047,0.18098,-0.087905,-0.05
-3.3102,4.915,5.9257,0.95,5.9348,1.0201,5.9305,1.0038,0.23009,0.18621,-0.15223,-0.18
-3.051,4.6913,5.5961,0.93,5.9762,1.0143,5.9704,0.99762,0.27066,0.1878,-0.083261,0.05
-3.1879,4.7964,5.7592,1.05,5.9952,1.0375,5.9891,1.0176,0.27601,0.20719,0.15373,0.125
-3.202,4.9598,5.9036,1.18,6.0005,1.0616,5.9941,1.0381,0.28313,0.22768,-0.080695,0.1
-3.0436,4.6981,5.5978,1.25,6.0236,1.0651,6.0159,1.0424,0.31173,0.22419,-0.164,-0.015
