uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
7.0353,3.6146,7.9095,-1.0317,6.0893,1.2662,5.5975,-1.2466,2.4568,0.22754,-0.84267,-0.11504,149,151,151,149,147,147
6.1284,2.4394,6.596,-1.1153,5.9109,1.2778,5.4058,-1.2562,2.45,0.23934,-1.2142,-0.1328,149,151,151,149,147,147
4.764,2.7108,5.4812,-1.2973,5.7735,1.2751,5.2601,-1.2537,2.4389,0.23848,-1.1891,0.0078527,149,151,151,149,147,147
3.3053,2.6201,4.2178,-1.0996,5.5476,1.3049,5.0417,-1.2829,2.3715,0.2444,-0.81903,-0.073267,149,151,151,149,147,147
2.446,2.9643,3.8432,-1.4438,5.3803,1.3149,4.8944,-1.2933,2.2897,0.24358,-0.69246,-0.20939,149,151,151,149,147,147
2.4501,1.4221,2.8329,-1.5183,5.159,1.3343,4.7083,-1.3133,2.1609,0.24158,-0.78163,-0.13248,149,151.25,151,149,146.75,147
2.0282,1.0413,2.2799,-1.7088,5.0077,1.3433,4.5826,-1.3218,2.0689,0.24515,-0.14729,-0.10142,149,151.5,151,149,146.5,147
2.5347,-0.13633,2.5383,-1.7212,4.8847,1.3457,4.4852,-1.3243,1.9826,0.24533,-0.71937,0.19123,149,151.75,151,149,146.25,147
0.83394,0.11013,0.84119,-1.3263,4.8077,1.3525,4.4282,-1.3319,1.9183,0.24091,0.027792,0.27575,149,152,151,149,146,147
2.59,-0.14158,2.5939,-1.1697,4.8092,1.3638,4.4293,-1.3444,1.9197,0.23457,0.93337,0.16506,149,152,151,149,146,147
2.6477,-0.56773,2.7079,-0.99618,4.6838,1.3809,4.3493,-1.3656,1.7811,0.2098,0.48889,-0.2272,149,152,151,149,146,147
3.4579,-0.89437,3.5717,-1.6241,4.5689,1.4019,4.2748,-1.3886,1.6528,0.19742,0.63566,-0.15438,149,152,151,149,146,147
3.632,-1.6257,3.9793,-1.3049,4.4617,1.4152,4.1898,-1.4034,1.5714,0.1873,-0.0031093,0.0010457,149,152,151,149,146,147
3.522,-0.55473,3.5655,-1.622,4.4225,1.4319,4.1559,-1.4196,1.5496,0.1923,0.33712,-0.036542,149,151.75,151,149,146.25,147
4.6242,0.52112,4.6535,-1.378,4.3602,1.4404,4.0746,-1.4297,1.5904,0.17985,0.3745,0.065857,149,151.5,151,149,146.5,147
4.3144,-0.0075162,4.3144,-1.4903,4.3409,1.4459,4.0513,-1.4349,1.5976,0.18191,0.073251,-0.063044,149,151.25,151,149,146.75,147
4.7266,0.83613,4.8,-1.5041,4.3154,1.4376,4.004,-1.4265,1.6492,0.18193,0.45265,0.061876,149,151,151,149,147,147
5.2116,-0.29244,5.2198,-1.3665,4.3127,1.4393,3.9987,-1.428,1.6552,0.1844,0.57882,0.11436,149,151,151,149,147,147
5.7052,1.716,5.9576,-1.2754,4.2863,1.4197,3.9396,-1.4096,1.7305,0.17256,0.80555,0.0059878,149,151,151,149,147,147
6.7191,1.2309,6.8309,-1.3546,4.3089,1.4392,4.0036,-1.428,1.6321,0.18342,0.32166,-0.027484,149,151,151,149,147,147
6.3928,1.6446,6.601,-1.3303,4.2976,1.4549,3.9833,-1.4449,1.6532,0.17458,-0.24341,-0.079284,149,151,151,149,147,147
6.2402,1.1434,6.344,-1.5131,4.2731,1.4708,3.9358,-1.4642,1.705,0.14182,-0.8941,-0.048256,149,151,151,149,147,147
4.6312,1.3096,4.8128,-1.4269,4.2302,1.4782,3.8732,-1.4707,1.7428,0.15225,-0.78812,-0.062137,149,151,151,149,147,147
4.6313,1.1325,4.7678,-1.6374,4.1718,1.4883,3.7957,-1.4813,1.7738,0.14781,-1.1506,0.057999,149,151,151,149,147,147
2.3598,0.85973,2.5116,-1.3109,4.1266,1.4772,3.7307,-1.4704,1.8073,0.14535,-0.70748,0.041244,149,151,151,149,147,147
3.0437,1.4062,3.3528,-1.5549,4.0458,1.4773,3.6419,-1.4705,1.8055,0.14532,-0.33547,-0.015574,149,151,151,149,147,147
1.8006,-0.38162,1.8406,-1.342,3.9869,1.4594,3.5768,-1.4499,1.8047,0.17067,-0.59231,-0.092136,149,151,151,149,147,147
2.1682,0.0027915,2.1682,-1.7392,3.92,1.4468,3.5127,-1.4364,1.7829,0.17723,-0.27213,0.0031167,149,151,151,149,147,147
0.91741,-0.91591,1.2963,-1.3358,3.8716,1.4381,3.4735,-1.4265,1.7523,0.18691,0.009381,0.013623,149,151,151,149,147,147
1.7404,-1.3243,2.187,-1.7119,3.7515,1.4257,3.3819,-1.4104,1.664,0.21316,0.43466,-0.09471,149,151,151,149,147,147
1.7207,-1.3151,2.1657,-1.5252,3.6166,1.413,3.2984,-1.3954,1.52,0.22789,-0.23733,0.15511,149,151,151,149,147,147
1.3255,-1.0841,1.7123,-1.4017,3.5387,1.4045,3.2529,-1.3856,1.4277,0.23513,0.04543,-0.11769,149,151,151,149,147,147
2.0173,-1.0111,2.2565,-1.7606,3.424,1.3944,3.1815,-1.3756,1.2969,0.2339,0.31941,-0.062792,149,151,151,149,147,147
2.1368,-0.98079,2.3511,-1.5273,3.5169,1.3823,3.2408,-1.3625,1.3996,0.23855,-0.027887,0.18397,149,151.25,151,149,147,147
2.2006,0.022321,2.2008,-1.3926,3.5644,1.3601,3.2737,-1.341,1.4447,0.23283,0.21909,0.074236,149,151.5,151,149,147,147
2.5794,1.0615,2.7893,-1.3788,3.7442,1.3527,3.4314,-1.3328,1.5353,0.23698,0.37292,0.16689,149,151.75,151,149,147,147
2.616,1.3561,2.9466,-1.0589,3.8227,1.3505,3.5036,-1.3308,1.5667,0.23524,0.33219,0.078975,149,152,151,149,147,147
2.6897,2.1664,3.4537,-1.2209,3.9178,1.3457,3.6227,-1.3258,1.5286,0.23611,0.72481,-0.049616,149,152,151,149.25,147,147
3.7997,2.2111,4.3962,-1.1581,4.0049,1.3295,3.728,-1.3122,1.4993,0.21869,0.29041,0.14126,149,152,151,149.5,147,147
3.4731,2.053,4.0345,-0.93836,4.1034,1.3286,3.8709,-1.3113,1.3953,0.21863,0.34059,0.05943,149,152,151,149.75,147,147
3.9503,3.1898,5.0774,-1.0392,4.2779,1.3078,4.0504,-1.2934,1.4103,0.19866,0.80537,-0.093232,149,152,151,150,147,147
5.2008,2.1955,5.6452,-1.1248,4.4578,1.2933,4.2396,-1.2798,1.4114,0.19165,-0.11638,-0.13181,149,152,151,150,146.75,147
4.3785,2.0734,4.8446,-1.3029,4.6815,1.2835,4.4806,-1.27,1.3902,0.19035,0.20649,-0.013465,149,152,151,150,146.5,147
5.6798,2.1075,6.0582,-1.1518,4.9584,1.2653,4.7455,-1.2555,1.4727,0.16044,0.30697,0.058724,149,152,151,150,146.25,147
5.1086,1.9231,5.4586,-1.1854,5.2062,1.2618,4.9975,-1.2526,1.4951,0.15567,-0.11733,0.0070562,149,152,151,150,146,147
5.7933,0.59259,5.8236,-1.1376,5.5296,1.2673,5.3126,-1.2574,1.5715,0.16169,-0.29483,-0.16449,148.75,152,151,150,146,147
4.6158,1.5494,4.8689,-1.5144,5.7132,1.2616,5.5203,-1.252,1.5083,0.1593,-0.74128,-0.049632,148.5,152,151,150,146,147
4.3409,-0.031803,4.341,-1.2369,5.9481,1.2766,5.7675,-1.2676,1.4906,0.15541,-0.244,0.030318,148.25,152,151,150,146,147
4.3776,-0.16936,4.3809,-1.4538,6.0291,1.2923,5.8737,-1.2822,1.3939,0.16499,-0.022579,-0.039758,148,152,151,150,146,147
4.2947,0.09933,4.2959,-1.3164,6.0609,1.298,5.9136,-1.2883,1.361,0.16252,0.78835,0.059354,148.25,151.75,151,150,146.25,147
5.9394,-0.46536,5.9576,-1.3351,6.0633,1.3312,5.9171,-1.322,1.356,0.15975,0.92176,0.038589,148.5,151.5,151,150,146.5,147
6.1234,-0.44303,6.1394,-1.2392,6.0336,1.3595,5.8787,-1.3505,1.392,0.1601,0.40792,0.069405,148.75,151.25,151,150,146.75,147
6.7241,-0.81587,6.7734,-1.1962,5.9565,1.3858,5.7779,-1.3763,1.4833,0.16553,0.84005,-0.1092,149,151,151,150,147,147
7.7359,-1.1405,7.8195,-1.4576,5.8827,1.4001,5.655,-1.3901,1.661,0.1711,0.43488,-0.13439,149,151,151,150,147.25,147.25
7.2045,-2.5521,7.6432,-1.465,5.7649,1.4245,5.5002,-1.4146,1.7693,0.17201,0.49911,-0.01818,149,151,151,150,147.5,147.5
8.1912,-3.2645,8.8177,-1.494,5.6711,1.4503,5.3687,-1.4401,1.8722,0.17608,-0.24644,0.099842,149,151,151,150,147.75,147.75
6.5282,-2.917,7.1503,-1.2653,5.5494,1.4632,5.2003,-1.4547,1.985,0.16188,-0.34029,0.054178,149,151,151,150,148,148
7.3574,-3.4759,8.1371,-1.3856,5.4647,1.4737,5.0651,-1.4642,2.1018,0.17117,-0.73316,-0.13156,149,151,151,150,148,147.75
5.0476,-2.6133,5.684,-1.5285,5.411,1.4913,4.9807,-1.4825,2.167,0.1661,-1.4512,0.049891,149,151,151,150,148,147.5
4.7618,-2.1745,5.2348,-1.2859,5.3429,1.5067,4.865,-1.4969,2.2633,0.17626,-0.78797,-0.059167,149,151,151,150,148,147.25
3.6468,-1.8913,4.1081,-1.6468,5.2833,1.5287,4.7684,-1.5185,2.3311,0.18088,-0.4822,-0.17557,149,151,151,150,148,147
3.3645,-2.6299,4.2704,-1.637,5.1438,1.5456,4.5907,-1.5357,2.3777,0.17968,-0.28935,-0.010169,149.25,151,151.25,149.75,148,147
2.4565,-2.5342,3.5294,-1.6671,4.9851,1.5696,4.3929,-1.5606,2.4149,0.17265,-1.0041,0.022007,149.5,151,151.5,149.5,148,147
1.5841,-1.615,2.2622,-1.593,4.8041,1.5928,4.2105,-1.5857,2.3704,0.15441,-0.36024,0.0010209,149.75,151,151.75,149.25,148,147
1.0791,-2.5933,2.8089,-1.6651,4.5638,1.601,4.0155,-1.5941,2.2225,0.15188,0.21761,-0.064514,150,151,152,149,148,147
1.3028,-2.3619,2.6974,-1.722,4.3484,1.5997,3.8542,-1.5927,2.0632,0.15324,-0.2614,0.11087,150,151,152,148.75,147.75,147
0.4767,-2.2358,2.2861,-1.4433,4.0336,1.6003,3.6593,-1.5934,1.7387,0.15283,-0.33316,0.003909,150,151,152,148.5,147.5,147
0.60425,-1.9391,2.031,-1.7142,3.9092,1.6047,3.5813,-1.5987,1.6059,0.1425,0.14049,-0.088641,150,151,152,148.25,147.25,147
1.1326,-2.3037,2.567,-1.6206,3.6716,1.615,3.4475,-1.6097,1.2942,0.13389,-0.039753,-0.020837,150,151,152,148,147,147
0.25675,-1.9346,1.9515,-1.7559,3.6394,1.6085,3.426,-1.6026,1.2583,0.14214,-0.15007,-0.075384,150,151,151.75,148,147.25,147
1.7764,-1.4082,2.2669,-1.7714,3.6573,1.6186,3.4381,-1.6141,1.2778,0.12382,0.13782,0.030349,150,151,151.5,148,147.5,147
1.6471,-1.4991,2.2272,-1.6952,3.7404,1.6002,3.5024,-1.5933,1.3454,0.15143,-0.14111,0.0045314,150,151,151.25,148,147.75,147
1.7681,-0.90147,1.9847,-1.7623,3.8327,1.5979,3.5722,-1.5911,1.423,0.1511,0.35793,-0.014354,150,151,151,148,148,147
2.9027,-0.48582,2.943,-1.7239,3.9269,1.5909,3.6553,-1.5841,1.4705,0.15081,0.86996,0.063961,150,151,151,148,148,147
3.7125,-0.30016,3.7246,-1.6344,4.1144,1.5791,3.8364,-1.5713,1.5235,0.16114,0.65641,0.14399,150,151,151,148,148,147
4.1166,1.0797,4.2559,-1.4359,4.3361,1.5713,4.0299,-1.5635,1.6401,0.16033,0.5002,0.063464,150,151,151,148,148,147
4.6386,0.89928,4.725,-1.5075,4.4996,1.5645,4.1935,-1.557,1.6716,0.1563,0.62835,0.029822,150,151,151,148,148,147
5.1805,1.8844,5.5126,-1.3763,4.6991,1.5552,4.3996,-1.5461,1.6914,0.17182,0.30099,-0.054723,150,151,151,148.25,147.75,147
5.0845,1.589,5.327,-1.6169,4.9685,1.5305,4.6681,-1.5196,1.7433,0.18687,-0.14042,-0.0013882,150,151,151,148.5,147.5,147
4.5567,2.5704,5.2317,-1.379,5.1301,1.505,4.8503,-1.4901,1.7124,0.21672,0.081529,0.044777,150,151,151,148.75,147.25,147
4.7974,2.6693,5.49,-1.5274,5.303,1.4753,5.0648,-1.4591,1.6103,0.22317,0.11351,0.08378,150,151,151,149,147,147
4.3776,3.2611,5.4588,-1.2115,5.4176,1.4512,5.2217,-1.4361,1.4792,0.21411,0.12305,-0.031614,149.75,151,151,149,147,147
4.277,3.8223,5.7361,-1.5906,5.4753,1.4262,5.3187,-1.411,1.3326,0.21315,-0.092442,-0.15411,149.5,151,151,149,147,147
3.5465,3.9033,5.2739,-1.5197,5.5594,1.4012,5.4546,-1.3876,1.101,0.19912,0.164,0.13357,149.25,151,151,149,147,147
3.2752,5.1036,6.0641,-1.3235,5.5978,1.3944,5.5146,-1.3819,0.98558,0.19054,0.79929,0.0091759,149,151,151,149,147,147
4.2988,5.362,6.8725,-1.5013,5.5602,1.3936,5.4442,-1.3813,1.1576,0.18966,0.034432,-0.13152,148.75,151,151,149.25,147,147.25
4.4454,4.2252,6.133,-1.5865,5.5083,1.3932,5.3588,-1.3808,1.3062,0.18953,-0.12866,0.14338,148.5,151,151,149.5,147,147.5
5.2625,4.0083,6.6151,-1.2146,5.4548,1.399,5.2844,-1.3861,1.3862,0.19464,0.76826,0.21444,148.25,151,151,149.75,147,147.75
6.2513,4.4433,7.6695,-1.1576,5.3376,1.4088,5.115,-1.3954,1.563,0.19878,-0.11141,0.10703,148,151,151,150,147,148
5.4668,3.313,6.3923,-1.0005,5.2846,1.4022,5.0551,-1.3894,1.5785,0.1936,-0.60587,0.025756,148,151.25,150.75,150.25,147,148
6.2345,1.6835,6.4578,-1.1061,5.1972,1.4179,4.9417,-1.4039,1.6492,0.20394,-0.41545,-0.14348,148,151.5,150.5,150.5,147,148
5.022,2.3892,5.5614,-1.2875,5.1077,1.4188,4.8366,-1.4047,1.6825,0.20447,-1.0974,-0.030671,148,151.75,150.25,150.75,147,148
3.9353,1.6389,4.263,-1.1675,5.0252,1.4306,4.7432,-1.4172,1.7006,0.20004,-0.36073,0.0075252,148,152,150,151,147,148
4.7226,1.0593,4.84,-1.2724,4.921,1.424,4.629,-1.411,1.711,0.1964,-0.030385,-0.2183,148,152,150,151,146.75,148
4.1282,0.78527,4.2022,-1.6041,4.8277,1.4072,4.5184,-1.3933,1.742,0.20287,-1.2969,-0.17422,148,152,150,151,146.5,148
2.2451,-0.069885,2.2462,-1.6208,4.722,1.416,4.4176,-1.402,1.7091,0.20366,-0.86974,0.088905,148,152,150,151,146.25,148
2.284,-0.92101,2.4627,-1.4262,4.549,1.418,4.2656,-1.4039,1.6194,0.20481,0.45836,0.0018316,148,152,150,151,146,148
3.0518,-0.83112,3.1629,-1.6172,4.4664,1.4124,4.1968,-1.3987,1.5659,0.20131,-0.25402,-0.072788,148,152,150,151,146,148.25
1.793,-0.77847,1.9547,-1.5718,4.3265,1.4255,4.0834,-1.4124,1.465,0.19791,0.45343,0.063057,148,152,150,151,146,148.5
3.5794,-1.9367,4.0698,-1.4911,4.1427,1.4373,3.9617,-1.4254,1.2412,0.18911,0.44728,-0.056042,148,152,150,151,146,148.75
2.7386,-0.78617,2.8492,-1.6839,4.0495,1.4552,3.8945,-1.4466,1.1369,0.16212,-0.39316,-0.026377,148,152,150,151,146,149
3.1703,-0.85446,3.2835,-1.5438,3.9798,1.4721,3.8476,-1.4655,1.0422,0.14237,0.32412,0.10499,148,152,150,150.75,146,148.75
3.4281,-0.69297,3.4975,-1.4739,4.0161,1.4849,3.8725,-1.4788,1.0904,0.13789,0.027703,0.041042,148,152,150,150.5,146,148.5
3.3361,-0.13582,3.3389,-1.4617,4.1193,1.4954,3.9545,-1.4909,1.1821,0.11907,-0.27312,0.16385,148,152,150,150.25,146,148.25
2.911,0.48559,2.9512,-1.1462,4.1897,1.4945,4.0086,-1.4898,1.2487,0.12133,0.30424,-0.022497,148,152,150,150,146,148
3.9403,0.23663,3.9474,-1.5067,4.2982,1.4781,4.0981,-1.4726,1.3281,0.12949,0.3644,-0.19739,148,152,150,150,146,148.25
3.6764,0.16248,3.68,-1.541,4.4789,1.4662,4.286,-1.461,1.3323,0.12648,0.37035,0.014375,148,152,150,150,146,148.5
4.6863,0.1285,4.688,-1.478,4.5673,1.4647,4.3964,-1.4594,1.2681,0.12711,0.2769,0.019429,148,152,150,150,146,148.75
4.2269,0.24233,4.2338,-1.5021,4.6137,1.4587,4.4531,-1.4538,1.2364,0.12232,0.21212,0.023596,148,152,150,150,146,149
5.1017,0.32856,5.1123,-1.4308,4.6925,1.4448,4.5688,-1.4396,1.0967,0.12528,0.37414,0.02831,148,152,150,150,146,148.75
4.7332,1.5552,4.9821,-1.4455,4.6941,1.4487,4.5706,-1.4433,1.0959,0.12798,0.18016,-0.036031,148,152,150,150,146,148.5
5.0834,2.027,5.4726,-1.5028,4.7499,1.4378,4.6435,-1.4334,1.0242,0.11592,0.55141,-0.060675,148,152,150,150,146,148.25
5.246,3.0831,6.0849,-1.5669,4.7523,1.4184,4.647,-1.4123,1.0195,0.13364,0.25588,0.040621,148,152,150,150,146,148
5.7876,1.5221,5.9844,-1.4216,4.7145,1.4052,4.5838,-1.3983,1.1295,0.14202,-0.054569,0.15909,148,152,150,150,146.25,148
5.7637,1.5779,5.9758,-1.2487,4.6785,1.4165,4.5208,-1.4085,1.2345,0.15396,0.048652,0.088528,148,152,150,150,146.5,148
6.0587,0.52782,6.0817,-1.2445,4.6708,1.4478,4.5079,-1.439,1.2529,0.16267,0.10889,-0.063441,148,152,150,150,146.75,148
6.1924,0.11849,6.1936,-1.3756,4.6085,1.4536,4.4084,-1.4445,1.3766,0.16686,-0.6505,-0.074799,148,152,150,150,147,148
4.7474,0.56318,4.7807,-1.3941,4.5488,1.4472,4.3015,-1.4381,1.5161,0.16553,-0.92028,-0.062023,148,151.75,150,150,147,148
4.293,0.72055,4.353,-1.4996,4.4528,1.4504,4.1714,-1.4412,1.5964,0.16691,-0.19851,0.060763,148,151.5,150,150,147,148
4.3606,0.44923,4.3837,-1.2726,4.3745,1.4457,4.0578,-1.4366,1.6746,0.16648,-0.12203,-0.034515,148,151.25,150,150,147,148
4.0513,0.68562,4.1089,-1.5687,4.2375,1.4421,3.8697,-1.4328,1.7694,0.16753,-0.0021283,-0.10178,148,151,150,150,147,148
4.2565,1.03,4.3794,-1.4762,4.1179,1.4515,3.7257,-1.4417,1.7972,0.17309,-0.37589,0.23343,148.25,151,150,149.75,147,148
3.2803,0.71436,3.3572,-1.1018,4.0075,1.4553,3.6239,-1.4452,1.7533,0.17516,-1.1046,0.14823,148.5,151,150,149.5,147,148
2.0837,0.60632,2.1701,-1.1797,3.8543,1.4414,3.4972,-1.4311,1.6602,0.17684,-0.67073,-0.28693,148.75,151,150,149.25,147,148
2.0146,0.065831,2.0157,-1.6757,3.7422,1.4346,3.4139,-1.4237,1.5707,0.18042,0.25548,-0.30379,149,151,150,149,147,148
2.6806,-0.051199,2.6811,-1.7873,3.656,1.4309,3.3542,-1.4193,1.4903,0.18594,-0.079351,0.027688,149,151,150.25,149,147,147.75
1.8487,0.1752,1.857,-1.6203,3.6464,1.429,3.3485,-1.4171,1.4793,0.18836,-0.62286,0.18938,149,151,150.5,149,147,147.5
0.46373,1.3584,1.4353,-1.4085,3.6249,1.4443,3.3355,-1.4316,1.4542,0.19643,0.049239,0.038711,149,151,150.75,149,147,147.25
-0.48575,1.8942,1.9555,-1.5429,3.6607,1.4451,3.3614,-1.4324,1.4857,0.1963,0.20722,0.00196,149,151,151,149,147,147
-0.46889,1.7894,1.8498,-1.4046,3.6754,1.429,3.3734,-1.4147,1.4951,0.20637,-0.3969,0.095851,149.25,151,151.25,149,147,147
0.37805,1.0984,1.1617,-1.3511,3.6421,1.4182,3.3434,-1.4012,1.48,0.22475,0.053926,-0.1137,149.5,151,151.5,149,147,147
0.84025,1.7681,1.9576,-1.632,3.6077,1.4007,3.3103,-1.3832,1.4698,0.22571,1.0868,-0.11315,149.75,151,151.75,149,147,147
2.8886,1.6674,3.3353,-1.5774,3.53,1.4067,3.2324,-1.3888,1.4536,0.22949,0.7329,0.18127,150,151,152,149,147,147
3.029,1.5953,3.4234,-1.2695,3.518,1.434,3.2193,-1.4166,1.4536,0.22841,0.44993,0.15503,150,151,152,148.75,147.25,147
3.4223,2.4948,4.2351,-1.2674,3.5094,1.466,3.2043,-1.4474,1.4665,0.23824,0.64997,0.056521,150,151,152,148.5,147.5,147
4.4071,1.6993,4.7234,-1.1564,3.5626,1.4712,3.2731,-1.4519,1.4417,0.24356,0.86259,0.034421,150,151,152,148.25,147.75,147
5.7951,1.3935,5.9603,-1.1985,3.601,1.4609,3.3168,-1.4429,1.4367,0.23388,0.59933,-0.26095,150,151,152,148,148,147
5.8662,0.81123,5.922,-1.6783,3.7398,1.4636,3.4657,-1.4454,1.4399,0.23608,-0.31848,-0.10652,150,151,152,148,148,147
5.0429,1.7051,5.3233,-1.4116,3.8797,1.4672,3.6328,-1.449,1.3955,0.23606,-0.65821,0.27475,150,151,152,148,148,147
4.4399,1.2242,4.6056,-1.1288,4.0766,1.4545,3.8283,-1.4358,1.4357,0.23823,-0.78473,0.21206,150,151,152,148,148,147
3.4145,1.5598,3.7539,-0.98746,4.2479,1.4525,4.0153,-1.4337,1.4207,0.23873,-0.59563,-0.031888,150,151,152,148,148,147
3.2325,1.0994,3.4143,-1.1926,4.5123,1.4599,4.2966,-1.4412,1.4124,0.2385,-0.50517,-0.30234,150,151,152,148,147.75,146.75
2.3873,1.352,2.7435,-1.5921,4.7315,1.4392,4.5277,-1.4199,1.4075,0.24064,-0.16639,-0.24703,150,151,152,148,147.5,146.5
2.8476,1.1778,3.0816,-1.6867,4.9254,1.4263,4.7071,-1.4071,1.4858,0.23897,-0.44383,-0.11704,150,151,152,148,147.25,146.25
1.7696,0.55907,1.8559,-1.8262,5.0284,1.4252,4.8186,-1.4059,1.4725,0.23979,0.18868,-0.04144,150,151,152,148,147,146
2.632,2.2442,3.4589,-1.7695,5.1096,1.4204,4.8996,-1.4002,1.4855,0.24462,0.87168,0.1134,150,150.75,152,148,147,146
2.563,2.5269,3.5992,-1.5994,5.1403,1.4168,4.9307,-1.3956,1.4885,0.25016,0.763,0.049017,150,150.5,152,148,147,146
3.5257,3.524,4.9849,-1.6715,5.1683,1.4199,4.9541,-1.3992,1.5091,0.24774,0.67254,0.057671,150,150.25,152,148,147,146
3.2954,3.686,4.9443,-1.4841,5.1372,1.4022,4.9256,-1.3826,1.4955,0.23964,0.53767,0.20207,150,150,152,148,147,146
4.1666,4.4007,6.0603,-1.2674,5.1798,1.3812,4.9639,-1.357,1.5164,0.26396,0.41602,0.062356,149.75,150,152,148,147,145.75
4.8562,3.1279,5.7763,-1.3594,5.282,1.3716,5.0593,-1.3437,1.5552,0.28238,0.50496,-0.12112,149.5,150,152,148,147,145.5
6.3646,3.0789,7.0702,-1.5096,5.3653,1.3747,5.1529,-1.3478,1.5317,0.27753,0.51686,0.088059,149.25,150,152,148,147,145.25
5.9184,3.3689,6.8101,-1.1832,5.4697,1.3768,5.2737,-1.3501,1.4871,0.27635,0.016391,0.1001,149,150,152,148,147,145
6.6494,2.4974,7.103,-1.3094,5.5423,1.3528,5.3778,-1.3256,1.3733,0.27665,-0.52236,-0.030048,149,150,152,148,147,145
5.361,2.1211,5.7654,-1.2433,5.5547,1.3325,5.3987,-1.3074,1.3396,0.26399,-0.58392,0.080903,149,150,152,148,147,145
5.3594,2.55,5.9351,-1.1476,5.6689,1.2999,5.5727,-1.2794,1.0657,0.2359,-0.194,0.090832,149,150,152,148,147,145
4.9854,2.0154,5.3774,-1.0617,5.7208,1.2734,5.6431,-1.2572,0.96292,0.20771,0.25757,-0.062715,149,150,152,148,147,145
6.4339,0.45905,6.4503,-1.273,5.7452,1.2509,5.6783,-1.2367,0.8957,0.19297,-0.026937,-0.13411,149,150,152,148,147,145.25
5.3234,-0.037336,5.3235,-1.3299,5.7385,1.2119,5.6705,-1.199,0.90272,0.18058,-0.16122,0.19995,149,150,152,148,147,145.5
5.9902,-1.2916,6.1278,-0.87311,5.7465,1.2073,5.6796,-1.1951,0.896,0.17492,0.6429,0.23994,149,150,152,148,147,145.75
6.486,-1.2708,6.6093,-0.85001,5.6867,1.1948,5.6162,-1.1818,0.91457,0.17969,-0.20431,-0.10023,149,150,152,148,147,146
5.0931,-2.6019,5.7192,-1.0736,5.649,1.1898,5.5764,-1.1773,0.92541,0.17615,-0.32926,-0.19611,149,150,152,148,147,146
4.8782,-3.4081,5.9508,-1.2422,5.5038,1.1683,5.43,-1.1579,0.92039,0.15936,-0.39459,-0.0018206,149,150,152,148,147,146
3.6446,-3.32,4.93,-1.0772,5.4289,1.1538,5.363,-1.1412,0.86441,0.17438,-1.2153,-0.030494,149,150,152,148,147,146
2.1697,-2.7719,3.5201,-1.3032,5.2868,1.139,5.2294,-1.1265,0.79609,0.17243,0.29053,-0.080723,149,150,152,148,147,146
3.4877,-4.2671,5.5111,-1.2386,5.2674,1.1167,5.211,-1.1006,0.7875,0.19367,0.70886,0.00011165,149.25,150,152,148,147,146
3.6899,-3.2813,4.9378,-1.303,5.2636,1.1004,5.2076,-1.0815,0.78438,0.208,-0.58686,0.034943,149.5,150,152,148,147,146
3.1006,-3.0329,4.3374,-1.1688,5.2609,1.09,5.205,-1.0694,0.78387,0.2165,-0.058254,0.21085,149.75,150,152,148,147,146
3.7399,-3.0427,4.8213,-0.88129,5.2297,1.0755,5.1785,-1.0553,0.74825,0.21214,0.39853,-0.11678,150,150,152,148,147,146
4.4404,-2.5777,5.1344,-1.4023,5.2016,1.0553,5.1493,-1.0363,0.75428,0.20405,-0.045667,-0.053525,150,150,152,147.75,147,146
3.588,-3.082,4.73,-0.98834,5.1875,1.0522,5.137,-1.0325,0.73954,0.20803,-0.097412,0.069115,150,150,152,147.5,147,146
4.3915,-2.2615,4.9396,-1.2641,5.1297,1.0483,5.0881,-1.0272,0.66779,0.21415,-0.36675,-0.057055,150,150,152,147.25,147,146
3.5013,-1.9268,3.9965,-1.1025,5.1471,1.0264,5.1033,-0.99749,0.68624,0.24804,0.23167,0.2165,150,150,152,147,147,146
5.124,-1.7134,5.4029,-0.8311,5.2445,0.99664,5.1784,-0.96341,0.85034,0.26153,0.15103,0.05008,150,150,151.75,147.25,147,146
4.2588,-0.58312,4.2985,-1.0023,5.3712,0.98397,5.2889,-0.95001,0.96003,0.26261,-0.012077,0.066349,150,150,151.5,147.5,147,146
5.3745,-0.21283,5.3788,-0.69841,5.4927,0.95733,5.4228,-0.92521,0.89491,0.25197,0.78272,0.12761,150,150,151.25,147.75,147,146
5.7221,1.282,5.864,-0.74707,5.4532,0.94169,5.3802,-0.91167,0.91165,0.24171,-0.0282,-0.053975,150,150,151,148,147,146
5.3194,0.17674,5.3224,-0.80636,5.3846,0.91201,5.2859,-0.88469,1.0514,0.22702,0.014697,-0.11589,149.75,150.25,151,148,147,146
5.8149,0.95857,5.8934,-0.97885,5.3409,0.89567,5.2221,-0.87016,1.148,0.2175,-0.3065,-0.062034,149.5,150.5,151,148,147,146
4.6152,0.93678,4.7094,-0.93042,5.2523,0.88989,5.082,-0.86383,1.3594,0.21909,-0.011411,0.093465,149.25,150.75,151,148,147,146
5.6447,1.6126,5.8706,-0.79192,5.1593,0.85393,4.9543,-0.83543,1.4753,0.18116,0.43659,0.095219,149,151,151,148,147,146
