uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
-0.46955,0.01108,0.46968,-1.733,2.0172,1.4747,1.8842,-1.4602,0.73822,0.2112,0.22439,0.20933,147,150,149,152,149,150
-1.7032,0.25157,1.7217,-1.2617,2.0024,1.4716,1.8744,-1.4573,0.72181,0.21001,0.38746,0.11653,147,150,149,152,149,150
-1.133,0.51503,1.2446,-1.4999,2.0916,1.4561,1.9391,-1.4429,0.8034,0.20073,0.16958,0.10775,147,150,149,152,149,150
-1.7627,1.0677,2.0608,-1.0462,2.2005,1.4528,2.023,-1.4398,0.88701,0.19877,0.42102,0.063759,147,150,148.75,152,149,150.25
-1.059,1.7979,2.0867,-1.3724,2.2794,1.455,2.0811,-1.4421,0.95291,0.19782,0.11978,-0.052407,147,150,148.5,152,149,150.5
-1.3596,1.8556,2.3004,-1.151,2.4341,1.4433,2.2206,-1.4316,1.0215,0.1878,0.3124,-0.14453,147,150,148.25,152,149,150.75
-0.24488,2.7004,2.7114,-1.6615,2.5241,1.4447,2.3418,-1.4329,0.96503,0.18889,0.011294,-0.17309,147,150,148,152,149,151
-1.2365,1.9665,2.323,-1.4972,2.6799,1.4436,2.477,-1.4316,1.0482,0.19017,-0.036718,0.10638,147,150,148,152,149,151
-0.74276,2.5313,2.638,-1.4487,2.7817,1.4382,2.577,-1.4267,1.0732,0.18571,0.072725,0.14117,147,150,148,152,149,151
-1.947,1.5173,2.4684,-1.2149,2.9314,1.4224,2.7408,-1.4096,1.0653,0.19563,0.04522,0.14099,147,150,148,152,149,151
-1.3316,2.3815,2.7284,-1.1667,2.9863,1.428,2.8186,-1.4142,1.011,0.20332,0.2355,-0.14731,147,150,148,152,149,151
-2.241,1.9022,2.9394,-1.5095,3.034,1.4143,2.9154,-1.402,0.86103,0.19054,0.38678,-0.12945,147,150,148,152,149,151
