tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
1.3108,2.9508,3.2289,0.8,3.3106,0.57752,3.3088,0.56286,0.11246,0.13252,0.090298,-0.07
1.3422,3.183,3.4544,0.47,3.324,0.57904,3.3221,0.56476,0.11481,0.13094,0.069852,-0.175
1.2826,3.1149,3.3686,0.45,3.3391,0.57784,3.3373,0.56333,0.11251,0.13185,-0.036277,0.06
1.2832,3.129,3.3819,0.59,3.3488,0.58159,3.3473,0.56857,0.10262,0.12539,-0.080908,0.11
1.1081,3.0092,3.2068,0.67,3.3683,0.5858,3.3665,0.57429,0.11381,0.11843,-0.0026781,0.135
1.2273,3.1456,3.3765,0.86,3.3874,0.58993,3.3857,0.57905,0.11003,0.11558,0.13441,-0.145
1.3084,3.2199,3.4756,0.38,3.3943,0.59516,3.3926,0.58381,0.10881,0.11851,0.065848,-0.14
1.3656,3.2316,3.5082,0.58,3.4065,0.60544,3.4044,0.59238,0.12331,0.12814,-0.041149,0.09
1.3532,3.1118,3.3933,0.56,3.4124,0.6076,3.4102,0.59429,0.12509,0.12964,-0.072473,-0.005
1.1641,3.1554,3.3633,0.57,3.4216,0.63036,3.4196,0.61095,0.11879,0.15903,-0.062064,0.01
1.1806,3.0485,3.2692,0.58,3.436,0.61855,3.434,0.59381,0.11862,0.17747,0.055624,-0.045
1.3987,3.1806,3.4745,0.48,3.4522,0.59591,3.4505,0.56762,0.11253,0.1859,0.10174,-0.055
1.3569,3.1965,3.4726,0.47,3.455,0.58848,3.4533,0.55429,0.11336,0.20255,-0.064396,-0.005
1.2537,3.102,3.3457,0.47,3.4606,0.58171,3.4589,0.5419,0.11187,0.21669,0.07286,0.01
1.3428,3.3599,3.6184,0.49,3.4574,0.57104,3.4556,0.5281,0.11532,0.22263,0.10568,0.045
1.1659,3.3606,3.5571,0.56,3.4708,0.55641,3.4694,0.51143,0.10044,0.22457,-0.087369,0.105
1.2513,3.2082,3.4436,0.7,3.475,0.52815,3.4736,0.48524,0.098183,0.2137,0.050614,0.125
1.4768,3.347,3.6583,0.81,3.4818,0.52361,3.4803,0.47714,0.103,0.22098,0.030369,0.005
1.5597,3.1381,3.5044,0.71,3.4914,0.51101,3.4896,0.46143,0.11386,0.225,-0.11102,0.105
